Log Mode	Log Freq	Timestamp	AccX	AccY	AccZ	GyroX	GyroY	GyroZ	MagnX	MagnY	MagnZ	qw	qi	qj	qk
5	200	1650449513	595.116	229.848	767.868	-10.36585	-0.8536586	2.195122	-518	-182	-555	0.9312397	0.1008332	-0.3443098	-0.06384473
5	200	1650449513	600.972	232.044	795.684	-10.2439	0.3658537	1.95122	-518	-182	-555	0.9313936	0.1007721	-0.3438826	-0.06399731
5	200	1650449513	606.828	215.94	783.972	-9.878049	1.585366	1.463415	-520	-182	-553	0.9318621	0.1000397	-0.3428144	-0.06405835
5	200	1650449513	617.076	211.548	787.632	-9.634147	2.439024	1.341463	-520	-182	-553	0.9321815	0.09939878	-0.342143	-0.06399731
5	200	1650449513	639.036	223.26	779.58	-9.512196	2.804878	2.073171	-518	-182	-553	0.93226	0.09949035	-0.3418684	-0.06418043
5	200	1650449513	584.136	210.084	769.332	-9.390244	3.170732	2.804878	-518	-182	-553	0.9324886	0.0990631	-0.3413801	-0.0641194
5	200	1650449513	619.272	229.116	787.632	-9.512196	3.292683	3.536585	-519	-181	-554	0.9322182	0.09918514	-0.3420819	-0.06411938
5	200	1650449513	600.972	230.58	789.828	-9.878049	3.536585	4.268293	-519	-181	-554	0.9324601	0.0989105	-0.3415022	-0.0641194
5	200	1650449514	606.828	208.62	764.94	-9.146341	3.414634	4.02439	-519	-180	-553	0.9322573	0.09836116	-0.3422651	-0.06384473
5	200	1650449514	617.076	216.672	772.992	-8.04878	3.414634	3.902439	-519	-180	-553	0.9324134	0.0986053	-0.3417463	-0.0639668
5	200	1650449514	615.612	223.26	745.176	-6.219512	3.292683	3.536585	-517	-181	-554	0.9320027	0.09775078	-0.3432111	-0.06341746
5	200	1650449514	602.436	207.888	769.332	-5.731708	3.414634	3.170732	-517	-181	-554	0.9321588	0.09732351	-0.3429365	-0.06326486
5	200	1650449514	617.076	226.188	789.828	-5.243903	4.512195	3.292683	-518	-180	-552	0.9321504	0.09720146	-0.3430281	-0.06308176
5	200	1650449514	613.416	213.012	748.836	-5.243903	5.365854	3.658537	-518	-180	-552	0.9318647	0.09707938	-0.3438826	-0.06283761
5	200	1650449514	607.56	195.444	781.044	-5.97561	5.609756	3.902439	-517	-180	-553	0.9317484	0.09659109	-0.3444014	-0.06247139
5	200	1650449514	607.56	233.508	781.044	-6.707317	4.878049	4.02439	-517	-180	-553	0.9319158	0.09738457	-0.343669	-0.06277658
5	200	1650449514	633.912	202.032	770.064	-7.682927	1.829268	4.268293	-517	-181	-553	0.9316555	0.09714042	-0.344493	-0.06250191
5	200	1650449514	633.18	224.724	763.476	-8.414635	0.1219512	5.121951	-517	-181	-553	0.931083	0.09732353	-0.3460189	-0.0623188
5	200	1650449514	628.788	215.94	783.972	-8.292683	-0.7317073	5	-517	-180	-552	0.9310286	0.09671314	-0.3463851	-0.06204412
5	200	1650449514	638.304	205.692	742.98	-8.170732	-0.7317073	4.634147	-517	-180	-552	0.9304068	0.09610279	-0.3483078	-0.06155583
5	200	1650449514	647.088	212.28	761.28	-8.170732	-0.1219512	4.390244	-517	-178	-552	0.9304937	0.09488205	-0.3484909	-0.06109806
5	200	1650449514	617.808	236.436	793.488	-9.02439	0	4.390244	-517	-178	-552	0.9306011	0.09527878	-0.3480636	-0.06128117
5	200	1650449514	628.788	213.012	790.56	-9.756098	0.7317073	4.146341	-517	-179	-553	0.9309153	0.09506516	-0.3472702	-0.06134221
5	200	1650449514	626.592	229.116	764.208	-10	1.219512	3.780488	-517	-179	-553	0.9309309	0.09500412	-0.3472396	-0.06137272
5	200	1650449514	634.644	223.26	793.488	-9.878049	2.195122	4.146341	-516	-177	-552	0.9309692	0.09485153	-0.3471786	-0.06137272
5	200	1650449514	639.036	213.012	794.952	-6.707317	5.121951	1.829268	-516	-177	-552	0.9312164	0.09500412	-0.3464461	-0.06152532
5	200	1650449514	605.364	222.528	803.004	-10.73171	2.317073	3.414634	-516	-177	-554	0.9311101	0.09491257	-0.3467513	-0.06155583
5	200	1650449514	628.788	229.116	792.756	-9.878049	1.097561	2.560976	-516	-177	-554	0.9311464	0.09503464	-0.3465987	-0.06167791
5	200	1650449514	621.468	232.044	792.756	-9.02439	1.95122	2.317073	-516	-177	-553	0.9313339	0.09567551	-0.3458357	-0.06213568
5	200	1650449514	603.9	210.084	781.044	-8.536586	3.04878	2.195122	-516	-177	-553	0.9317737	0.0951567	-0.3447981	-0.06210516
5	200	1650449514	619.272	218.868	788.364	-8.170732	4.268293	2.439024	-516	-177	-552	0.9319885	0.09482101	-0.3443098	-0.06210517
5	200	1650449514	646.356	223.26	785.436	-7.682927	4.878049	2.195122	-516	-177	-552	0.9316467	0.09472946	-0.3452865	-0.06195258
5	200	1650449514	641.232	208.62	794.22	-6.341464	4.756098	1.95122	-517	-177	-553	0.9319013	0.09393596	-0.3448591	-0.06170842
5	200	1650449514	607.56	213.012	752.496	-5.853659	3.780488	2.317073	-517	-177	-553	0.9319147	0.09384441	-0.3448592	-0.06164739
5	200	1650449514	622.2	202.764	792.024	-5.609756	3.414634	1.95122	-516	-177	-553	0.9320855	0.09329507	-0.3445845	-0.06143375
5	200	1650449514	627.324	195.444	788.364	-5.609756	3.780488	2.073171	-516	-177	-553	0.931737	0.09326456	-0.3455611	-0.06128117
5	200	1650449514	592.92	208.62	753.96	-6.219512	2.926829	1.829268	-516	-177	-559	0.93181	0.09411909	-0.3450728	-0.06161688
5	200	1650449514	627.324	210.816	748.104	-6.219512	2.560976	1.463415	-516	-177	-559	0.9315671	0.09411909	-0.3457442	-0.06152532
5	200	1650449514	639.036	178.608	751.764	-8.04878	0.8536586	1.829268	-516	-177	-552	0.9316235	0.09201331	-0.3462935	-0.06076235
5	200	1650449514	589.992	182.268	746.64	-9.390244	-0.6097561	2.804878	-516	-177	-552	0.9316384	0.09131138	-0.3464766	-0.06054872
5	200	1650449514	608.292	216.672	754.692	-10.12195	-0.4878049	2.682927	-516	-176	-552	0.9316208	0.0910062	-0.3465987	-0.06057924
5	200	1650449514	587.796	196.908	757.62	-10	0	3.04878	-516	-176	-552	0.9316274	0.09082309	-0.3466293	-0.06057924
5	200	1650449514	595.116	218.868	783.972	-9.756098	0.1219512	2.804878	-516	-176	-553	0.9315761	0.09128086	-0.3465987	-0.06085391
5	200	1650449514	586.332	214.476	773.724	-9.878049	0.1219512	2.926829	-516	-176	-553	0.9320439	0.09121982	-0.3453169	-0.06106753
5	200	1650449514	600.972	221.064	764.94	-9.146341	-0.1219512	3.292683	-516	-176	-552	0.9325259	0.09219643	-0.3436384	-0.06170843
5	200	1650449514	620.736	194.712	817.644	-8.536586	-0.4878049	3.04878	-516	-176	-552	0.9326856	0.09140293	-0.3434553	-0.0614948
5	200	1650449514	603.9	216.672	796.416	-8.292683	-0.9756098	2.560976	-516	-174	-552	0.9324107	0.09234901	-0.3438826	-0.06186102
5	200	1650449514	643.428	202.764	763.476	-7.926829	-1.585366	2.560976	-516	-174	-552	0.9319131	0.09277627	-0.3451033	-0.06192205
5	200	1650449514	618.54	195.444	775.188	-6.829268	-1.097561	2.195122	-516	-175	-551	0.9320771	0.09213538	-0.3448592	-0.06176946
5	200	1650449514	628.788	223.26	747.372	-5.97561	-0.8536586	1.707317	-516	-175	-551	0.931642	0.09305093	-0.3457442	-0.06201361
5	200	1650449514	656.604	192.516	777.384	-4.390244	0.2439024	1.219512	-515	-175	-552	0.9314889	0.09204382	-0.3465072	-0.06155583
5	200	1650449514	613.416	188.124	808.86	-3.414634	1.585366	0.8536586	-515	-175	-552	0.9318035	0.09146397	-0.3458357	-0.06143375
5	200	1650449514	636.108	211.548	785.436	-2.560976	3.170732	0.3658537	-516	-175	-552	0.9317539	0.09173865	-0.3458968	-0.06143376
5	200	1650449514	619.272	193.98	797.148	-1.463415	4.02439	0.4878049	-516	-175	-552	0.9318938	0.09143346	-0.3456221	-0.06131168
5	200	1650449514	620.736	213.012	782.508	-1.097561	6.097561	-0.4878049	-516	-175	-552	0.9321562	0.09152501	-0.3448897	-0.06131168
5	200	1650449514	599.508	209.352	799.344	-1.585366	7.195122	-0.6097561	-516	-175	-552	0.9324403	0.09195227	-0.3439741	-0.0614948
5	200	1650449514	620.736	220.332	760.548	-2.317073	8.536586	-0.3658537	-516	-175	-552	0.9325338	0.0921659	-0.3436689	-0.06146428
5	200	1650449514	641.964	210.816	778.848	-2.804878	9.02439	-0.3658537	-516	-175	-552	0.9326147	0.09225745	-0.3434248	-0.06146428
5	200	1650449514	591.456	200.568	775.188	-3.536585	8.902439	-0.2439024	-516	-176	-553	0.9327374	0.09237953	-0.3430586	-0.06146428
5	200	1650449514	596.58	188.856	765.672	-3.292683	9.390244	0	-516	-176	-553	0.9328181	0.09247109	-0.3428144	-0.06146428
5	200	1650449514	599.508	218.868	778.848	-3.536585	9.756098	0.8536586	-516	-176	-553	0.9329567	0.09256264	-0.3424177	-0.06143376
5	200	1650449514	610.488	219.6	759.084	-3.536585	9.878049	0.9756098	-516	-176	-553	0.9330555	0.09262368	-0.342143	-0.06137273
5	200	1650449514	605.364	215.94	805.2	-3.658537	9.512196	1.341463	-515	-176	-552	0.9331957	0.09271523	-0.3417463	-0.06131168
5	200	1650449514	589.26	198.372	745.908	-3.902439	8.658537	2.073171	-515	-176	-554	0.9332718	0.09277626	-0.3415326	-0.06125064
5	200	1650449514	602.436	186.66	778.848	-5	7.073171	2.560976	-515	-176	-554	0.9333975	0.09280678	-0.3411969	-0.06115909
5	200	1650449514	608.292	199.104	764.94	-4.878049	5.853659	2.317073	-514	-175	-555	0.9333924	0.09271523	-0.341258	-0.06103702
5	200	1650449514	622.2	202.764	769.332	-6.341464	3.292683	2.317073	-514	-175	-555	0.933477	0.09222694	-0.3411969	-0.06082339
5	200	1650449514	618.54	196.908	781.044	-7.560976	1.707317	2.804878	-514	-176	-554	0.933539	0.09173864	-0.3411969	-0.06060976
5	200	1650449514	607.56	215.94	755.424	-8.536586	0.9756098	2.682927	-514	-176	-554	0.9335759	0.09140293	-0.3411969	-0.06054872
5	200	1650449514	614.88	199.104	774.456	-8.780488	-0.3658537	2.560976	-514	-175	-554	0.9332666	0.09121983	-0.3421125	-0.06042665
5	200	1650449514	619.272	192.516	786.168	-8.292683	-1.097561	2.439024	-514	-175	-554	0.9335477	0.0910062	-0.3413801	-0.06054872
5	200	1650449514	622.2	199.836	794.22	-7.804878	-1.707317	2.804878	-515	-175	-553	0.9336146	0.09060945	-0.341319	-0.06045717
5	200	1650449514	591.456	210.816	779.58	-7.073171	-2.195122	2.926829	-515	-175	-553	0.9337481	0.09118931	-0.3407392	-0.06079287
5	200	1650449514	628.788	226.188	794.22	-6.463415	-1.829268	2.560976	-512	-175	-553	0.933549	0.0920133	-0.3410138	-0.06106753
5	200	1650449514	625.128	196.908	792.024	-5	-0.2439024	1.95122	-512	-175	-553	0.9336758	0.09213537	-0.3406171	-0.06115909
5	200	1650449514	613.416	185.928	777.384	-3.902439	0.4878049	1.829268	-514	-175	-554	0.9337077	0.09170812	-0.3406781	-0.06097598
5	200	1650449514	633.912	201.3	808.128	-2.804878	1.097561	1.707317	-514	-175	-554	0.9335104	0.09149449	-0.341319	-0.06073184
5	200	1650449514	622.932	211.548	810.324	-2.560976	1.585366	1.707317	-513	-174	-553	0.9335134	0.09204382	-0.3411359	-0.06088443
5	200	1650449514	602.436	221.796	794.952	-1.585366	2.682927	1.341463	-513	-174	-553	0.9335547	0.09302042	-0.3407086	-0.06115909
5	200	1650449514	607.56	195.444	777.384	-1.463415	3.292683	1.341463	-514	-174	-553	0.9333802	0.09289835	-0.341258	-0.06094546
5	200	1650449514	606.096	195.444	790.56	-1.95122	4.146341	0.8536586	-514	-174	-553	0.9334692	0.09277627	-0.3410749	-0.06079287
5	200	1650449514	603.168	244.488	793.488	-2.439024	5	1.341463	-514	-175	-552	0.933648	0.09402751	-0.3401593	-0.06125064
5	200	1650449514	626.592	183	806.664	-2.804878	6.341464	1.463415	-514	-175	-552	0.9339486	0.09289835	-0.3397321	-0.06076236
5	200	1650449514	589.26	218.868	810.324	-2.804878	7.073171	1.097561	-513	-175	-554	0.9339989	0.0929899	-0.3395795	-0.06070131
5	200	1650449514	608.292	202.032	794.952	-3.170732	7.317073	1.097561	-513	-175	-554	0.9340937	0.09308146	-0.3393048	-0.06064028
5	200	1650449514	616.344	214.476	770.796	-3.658537	6.707317	1.219512	-513	-174	-554	0.934156	0.09314249	-0.3391217	-0.06060976
5	200	1650449514	576.084	202.032	734.196	-4.878049	5.609756	1.341463	-513	-174	-554	0.9336457	0.09311197	-0.3405866	-0.06030457
5	200	1650449514	634.644	210.084	791.292	-5.609756	4.878049	1.341463	-513	-175	-554	0.9334572	0.09314249	-0.3411054	-0.06024354
5	200	1650449514	645.624	199.104	766.404	-6.341464	4.268293	1.341463	-513	-175	-554	0.9332368	0.09326456	-0.3416852	-0.0601825
5	200	1650449514	591.456	207.156	795.684	-6.707317	4.268293	1.707317	-513	-176	-554	0.9335068	0.09320353	-0.3409528	-0.06024354
5	200	1650449514	591.456	222.528	773.724	-6.95122	4.390244	1.585366	-513	-176	-554	0.9334999	0.09360027	-0.3408307	-0.06042665
5	200	1650449514	598.044	217.404	773.724	-7.560976	4.146341	1.707317	-512	-175	-555	0.9337105	0.09366131	-0.3402203	-0.06051821
5	200	1650449514	584.136	196.908	757.62	-7.926829	2.926829	2.317073	-512	-175	-555	0.9336833	0.0933256	-0.3404035	-0.06042665
5	200	1650449514	626.592	212.28	794.952	-7.926829	2.682927	2.560976	-512	-175	-555	0.9338017	0.09323405	-0.3400983	-0.06045717
5	200	1650449514	600.972	225.456	813.252	-7.073171	2.195122	2.804878	-512	-175	-555	0.9340106	0.09250161	-0.3397626	-0.06024355
5	200	1650449514	587.064	204.228	762.744	-6.219512	2.439024	2.926829	-510	-174	-554	0.9340359	0.0928373	-0.3395795	-0.06036561
5	200	1650449514	589.26	213.012	797.88	-5	2.682927	2.804878	-510	-174	-554	0.9343029	0.09289835	-0.3388165	-0.06042665
5	200	1650449514	605.364	210.816	778.848	-4.02439	2.804878	2.439024	-513	-175	-554	0.9344316	0.09259316	-0.3385724	-0.06027406
5	200	1650449514	619.272	205.692	740.784	-4.146341	3.902439	2.317073	-513	-175	-554	0.9343908	0.09210486	-0.3388775	-0.05993835
5	200	1650449514	603.9	198.372	789.828	-3.658537	4.02439	2.073171	-512	-175	-556	0.934294	0.09222694	-0.3391217	-0.05987732
5	200	1650449514	603.9	208.62	776.652	-3.780488	3.170732	1.707317	-512	-175	-556	0.9345977	0.09210487	-0.3383282	-0.05981628
5	200	1650449514	641.964	211.548	794.22	-3.658537	2.926829	1.097561	-511	-175	-556	0.9342723	0.09204382	-0.3392743	-0.05963317
5	200	1650449514	604.632	207.888	756.888	-3.780488	2.560976	2.073171	-511	-175	-556	0.9344761	0.09308145	-0.3383587	-0.06002991
5	200	1650449514	619.272	176.412	805.932	-2.926829	2.439024	1.95122	-513	-173	-555	0.9347962	0.0921659	-0.3377789	-0.05972472
5	200	1650449514	628.056	209.352	801.54	-1.097561	3.902439	1.829268	-513	-173	-555	0.934627	0.09204382	-0.3383282	-0.05945006
5	200	1650449514	599.508	199.104	814.716	-0.2439024	4.02439	2.073171	-511	-174	-555	0.9348267	0.09225746	-0.3377179	-0.05945006
5	200	1650449514	589.26	215.208	833.748	0.7317073	2.926829	1.95122	-512	-174	-556	0.9348453	0.0925016	-0.3376263	-0.05929746
5	200	1650449514	614.148	201.3	798.612	0.4878049	2.439024	2.073171	-512	-174	-556	0.934844	0.09268472	-0.3375958	-0.05920591
5	200	1650449514	584.136	226.188	769.332	-1.829268	2.560976	2.317073	-512	-174	-557	0.9349914	0.0936308	-0.3368939	-0.05938902
5	200	1650449514	590.724	240.096	770.796	-3.170732	3.292683	2.439024	-512	-174	-557	0.9348469	0.09485154	-0.3368939	-0.05972473
5	200	1650449514	611.22	238.632	804.468	-4.878049	4.268293	1.829268	-511	-174	-555	0.9345601	0.09564501	-0.3374432	-0.0598468
5	200	1650449514	637.572	206.424	772.26	-5.609756	4.756098	1.829268	-511	-174	-555	0.9341857	0.09555345	-0.3385418	-0.05963317
5	200	1650449514	594.384	240.096	792.756	-5.609756	5.121951	1.341463	-512	-174	-556	0.9348007	0.09625536	-0.3365581	-0.06009094
5	200	1650449514	597.312	209.352	788.364	-5.487805	5.609756	0.7317073	-512	-174	-556	0.9349179	0.0966216	-0.3361003	-0.06024354
5	200	1650449514	625.128	198.372	799.344	-5.365854	6.463415	0.3658537	-510	-175	-557	0.934856	0.09567553	-0.3366192	-0.05981628
5	200	1650449514	626.592	232.044	824.964	-4.512195	7.317073	0.2439024	-510	-175	-557	0.9349169	0.09570606	-0.3364361	-0.0598468
5	200	1650449514	603.9	201.3	779.58	-4.512195	7.073171	0	-510	-174	-556	0.9350204	0.0957671	-0.3361309	-0.0598468
5	200	1650449514	606.096	181.536	776.652	-5	6.585366	0.2439024	-510	-174	-556	0.9350752	0.09576708	-0.3359783	-0.0598468
5	200	1650449514	621.468	202.764	753.96	-5.609756	4.634147	0.4878049	-510	-176	-556	0.934893	0.09491255	-0.3368022	-0.05941953
5	200	1650449514	576.084	183.732	790.56	-5.609756	3.902439	0.7317073	-510	-176	-556	0.9350082	0.09448531	-0.3366192	-0.05932798
5	200	1650449514	611.22	221.796	783.972	-5.487805	3.658537	0.4878049	-510	-173	-559	0.9347053	0.09475997	-0.3373821	-0.05932798
5	200	1650449514	593.652	198.372	804.468	-5.487805	4.02439	0.1219512	-510	-173	-559	0.934934	0.09402753	-0.3369854	-0.05914488
5	200	1650449514	599.508	191.052	789.096	-5.97561	3.536585	0.6097561	-511	-173	-557	0.9351469	0.09271523	-0.3368328	-0.05871761
5	200	1650449514	616.344	223.26	800.076	-6.341464	2.926829	0.7317073	-511	-173	-557	0.935151	0.09292886	-0.3367412	-0.05883969
5	200	1650449514	573.156	198.372	800.808	-6.707317	2.560976	1.097561	-510	-175	-557	0.9353487	0.09323405	-0.3360699	-0.05905332
5	200	1650449514	589.992	185.928	764.94	-6.707317	2.195122	1.219512	-510	-175	-557	0.935233	0.09320353	-0.3364055	-0.0590228
5	200	1650449514	607.56	202.764	791.292	-6.707317	1.707317	1.585366	-510	-172	-556	0.9351563	0.0928373	-0.3367412	-0.05890073
5	200	1650449514	607.56	200.568	770.064	-6.95122	1.585366	1.585366	-510	-172	-556	0.9349571	0.09323405	-0.3371685	-0.05899228
5	200	1650449514	607.56	221.796	804.468	-6.585366	2.317073	1.829268	-511	-174	-558	0.934975	0.09360027	-0.3369854	-0.0591754
5	200	1650449514	607.56	202.764	814.716	-5.487805	3.04878	1.829268	-511	-174	-558	0.9351743	0.09311197	-0.3365887	-0.05905332
5	200	1650449514	588.528	210.084	794.952	-4.390244	3.780488	1.341463	-511	-174	-556	0.9355163	0.09323405	-0.3355815	-0.05917539
5	200	1650449514	607.56	197.64	797.148	-3.536585	3.658537	1.219512	-511	-174	-556	0.9355394	0.09280679	-0.3356731	-0.05896176
5	200	1650449514	603.9	211.548	786.9	-3.536585	3.902439	0.9756098	-510	-174	-557	0.9356678	0.09363079	-0.3350322	-0.05926695
5	200	1650449514	609.756	213.012	831.552	-3.658537	4.268293	1.097561	-510	-174	-557	0.9358861	0.0936308	-0.3344218	-0.05926695
5	200	1650449514	606.828	182.268	802.272	-4.390244	3.902439	1.463415	-510	-174	-557	0.9358425	0.09253212	-0.3349406	-0.05874813
5	200	1650449514	594.384	221.796	789.096	-4.268293	4.02439	1.463415	-510	-174	-557	0.9357181	0.09286783	-0.3351848	-0.05880917
5	200	1650449514	606.096	191.052	786.168	-4.146341	3.902439	1.585366	-510	-173	-556	0.9356552	0.09280679	-0.3353984	-0.05868709
5	200	1650449514	612.684	215.94	776.652	-3.658537	4.146341	1.585366	-510	-173	-556	0.9356449	0.09302042	-0.3353679	-0.05868709
5	200	1650449514	603.9	213.012	789.096	-3.536585	4.512195	1.95122	-509	-173	-557	0.9356943	0.09311197	-0.3352153	-0.05862606
5	200	1650449514	614.148	215.208	800.076	-3.292683	4.756098	1.585366	-509	-173	-557	0.9355186	0.09335611	-0.3356425	-0.05859553
5	200	1650449514	567.3	198.372	780.312	-3.170732	5.731708	1.219512	-510	-174	-558	0.9356914	0.09350871	-0.3351237	-0.05856502
5	200	1650449514	606.828	202.764	757.62	-3.414634	6.097561	1.097561	-510	-174	-558	0.9355764	0.09378338	-0.3353679	-0.05856502
5	200	1650449514	598.044	196.908	769.332	-4.02439	6.463415	0.6097561	-509	-174	-558	0.9357067	0.09363079	-0.3350627	-0.05847346
5	200	1650449514	576.084	198.372	755.424	-4.268293	6.097561	0.6097561	-509	-174	-558	0.9356171	0.09350871	-0.3353679	-0.05835138
5	200	1650449514	589.26	204.96	800.808	-4.878049	5.487805	0.7317073	-508	-174	-558	0.9355797	0.0938444	-0.3353679	-0.05841242
5	200	1650449514	594.384	209.352	759.084	-5.487805	4.268293	0.4878049	-508	-174	-558	0.9353169	0.09363079	-0.3361919	-0.05822932
5	200	1650449514	600.24	228.384	786.168	-6.707317	2.804878	0.3658537	-509	-173	-559	0.9354505	0.09436323	-0.335551	-0.05859554
5	200	1650449514	616.344	203.496	794.952	-6.95122	2.195122	0.8536586	-509	-173	-559	0.9353942	0.09418012	-0.3357646	-0.05856502
5	200	1650449514	620.004	215.94	786.168	-7.073171	2.073171	0.4878049	-508	-174	-567	0.9353653	0.0943022	-0.3357952	-0.05865658
5	200	1650449514	609.756	213.012	784.704	-6.829268	1.95122	0.2439024	-508	-174	-567	0.9352816	0.09363079	-0.3362529	-0.05844295
5	200	1650449514	607.56	191.052	809.592	-6.219512	2.682927	0.4878049	-508	-173	-557	0.935317	0.09338664	-0.3362224	-0.05844295
5	200	1650449514	600.972	196.176	797.148	-6.097561	3.04878	0.6097561	-508	-173	-557	0.935691	0.09311197	-0.3352458	-0.05850398
5	200	1650449514	579.744	221.064	813.984	-5.731708	3.536585	0.8536586	-508	-174	-557	0.9358153	0.09384441	-0.3346355	-0.05883969
5	200	1650449514	593.652	211.548	803.004	-5.731708	3.780488	0.9756098	-508	-174	-557	0.9358999	0.09454634	-0.3341472	-0.05914487
5	200	1650449514	591.456	210.084	772.992	-5.365854	3.04878	1.463415	-508	-173	-557	0.9360367	0.09448531	-0.3337809	-0.05914487
5	200	1650449514	613.416	196.908	794.22	-5	1.95122	1.707317	-508	-173	-557	0.9360893	0.0936308	-0.3339336	-0.05880917
5	200	1650449514	614.148	196.908	813.984	-5	-0.4878049	1.829268	-509	-173	-558	0.9363852	0.09295938	-0.3333232	-0.05862606
5	200	1650449514	593.652	199.836	807.396	-5	-2.073171	2.195122	-509	-173	-558	0.9365469	0.09311198	-0.3328044	-0.05874813
5	200	1650449514	609.756	202.032	829.356	-4.756098	-2.926829	2.195122	-508	-174	-558	0.9366475	0.09228797	-0.3328044	-0.05844295
5	200	1650449514	587.064	199.104	794.952	-4.878049	-2.560976	2.317073	-508	-174	-558	0.9366801	0.09219642	-0.3327433	-0.05841243
5	200	1650449514	617.076	194.712	762.012	-4.390244	-2.195122	2.439024	-508	-173	-558	0.9366359	0.09186071	-0.3329875	-0.05825983
5	200	1650449514	600.972	204.228	792.756	-4.390244	-1.097561	2.560976	-508	-173	-558	0.9364163	0.09237953	-0.3334453	-0.05835139
5	200	1650449514	572.424	202.764	767.868	-3.658537	-0.8536586	2.439024	-508	-174	-556	0.9368771	0.09219643	-0.332194	-0.05838191
5	200	1650449514	591.456	210.084	775.188	-3.04878	-0.6097561	2.560976	-508	-174	-556	0.9365934	0.09265419	-0.3328654	-0.0583819
5	200	1650449514	586.332	207.888	783.972	-3.04878	-0.9756098	2.804878	-509	-174	-557	0.936446	0.09277626	-0.3332621	-0.05829035
